2018,18,anchovy,101,,,small
2018,19,anchovy,162,,,small
2018,2,anchovy,215,,,small
2018,20,anchovy,190,,,small
2018,21,anchovy,185,,,small
2018,22,anchovy,160,,,small
2018,23,anchovy,671,,,small
2018,24,anchovy,784,,,small
2018,25,anchovy,161,,,small
2018,26,anchovy,71,,,small
2018,27,anchovy,22,,,small
2018,28,anchovy,31,,,small
2018,29,anchovy,142,,,small
2018,3,anchovy,212,,,small
2018,30,anchovy,210,,,small
2018,31,anchovy,154,,,small
2018,32,anchovy,72,,,small
2018,33,anchovy,134,,,small
2018,34,anchovy,399,,,small
2018,35,anchovy,579,,,small
2018,36,anchovy,242,,,small
2018,37,anchovy,152,,prestrike_1,small
2018,38,anchovy,139,,prestrike_1,small
2018,39,anchovy,712,,prestrike_2,small
2018,4,anchovy,138,,,small
2018,40,anchovy,209,,prestrike_2,small
2018,41,anchovy,247,,prestrike_2,small
2018,42,anchovy,334,,prestrike_2,small
2018,43,anchovy,117,,strike,small
2018,44,anchovy,269,,strike,small
2018,45,anchovy,304,peak2018,strike,small
2018,46,anchovy,169,peak2018,strike,small
2018,47,anchovy,211,peak2018,strike,small
2018,48,anchovy,230,peak2018,strike,small
2018,49,anchovy,357,peak2018,,small
2018,5,anchovy,161,,,small
2018,50,anchovy,284,peak2018,,small
2018,51,anchovy,233,peak2018,,small
2018,52,anchovy,0,peak2018,,small
2018,6,anchovy,86,,,small
2018,7,anchovy,95,,,small
2018,8,anchovy,27,,,small
2018,9,anchovy,140,,,small
2019,1,anchovy,146,peak2018,,small
2019,2,anchovy,2,peak2018,,small
2019,3,anchovy,277,,,small
2019,4,anchovy,120,,,small
2019,5,anchovy,40,,,small
2019,6,anchovy,85,,,small
2019,7,anchovy,71,,,small
2019,8,anchovy,103,,,small
2019,9,anchovy,30,,,small
2019,10,anchovy,186,,,small
2019,11,anchovy,97,,,small
2019,12,anchovy,90,,,small
2019,13,anchovy,241,,,small
2019,14,anchovy,175,,,small
2019,15,anchovy,89,,,small
2019,16,anchovy,49,,,small
2019,17,anchovy,158,,,small
2017,1,angrier,163,,,small
2017,2,angrier,210,,,small
2017,3,angrier,163,,,small
2017,4,angrier,208,,,small
2017,5,angrier,146,,,small
2017,6,angrier,174,,,small
2017,7,angrier,75,,,small
2017,8,angrier,129,,,small
2017,9,angrier,221,,,small
2017,10,angrier,234,,,small
2017,11,angrier,218,,,small
2017,12,angrier,70,,,small
2017,13,angrier,325,,,small
2017,14,angrier,222,,,small
2017,15,angrier,200,,,small
2017,16,angrier,109,,,small
2017,17,angrier,245,,,small
2017,18,angrier,249,,,small
2017,19,angrier,115,,,small
2017,20,angrier,207,,,small
2017,21,angrier,174,,,small
2017,22,angrier,284,,,small
2017,23,angrier,155,,,small
2017,24,angrier,184,,,small
2017,25,angrier,230,,,small
2017,26,angrier,191,,,small
2017,27,angrier,0,,,small
2017,28,angrier,184,,,small
2017,29,angrier,293,,,small
2017,30,angrier,0,,,small
2017,31,angrier,0,,,small
2017,32,angrier,171,,,small
2017,33,angrier,293,,,small
2017,34,angrier,136,,,small
2017,35,angrier,254,,,small
2017,36,angrier,62,,,small
2017,37,angrier,85,,,small
2017,38,angrier,68,,,small
2017,39,angrier,149,,,small
2017,40,angrier,71,,,small
2017,41,angrier,95,,,small
2017,42,angrier,224,,,small
2017,43,angrier,325,,,small
2017,44,angrier,300,,,small
2017,45,angrier,555,,,small
2017,46,angrier,345,,,small
2017,47,angrier,515,peak2017,,small
2017,48,angrier,123,peak2017,,small
2017,49,angrier,581,,,small
2017,50,angrier,479,,,small
2017,51,angrier,480,,,small
2017,52,angrier,0,,,small
2018,1,angrier,37,,,small
2018,10,angrier,217,,,small
2018,11,angrier,75,,,small
2018,12,angrier,100,,,small
2018,13,angrier,52,,,small
2018,14,angrier,277,,,small
2018,15,angrier,275,,,small
2018,16,angrier,209,,,small
2018,17,angrier,197,,,small
2018,18,angrier,162,,,small
2018,19,angrier,195,,,small
2018,2,angrier,370,,,small
2018,20,angrier,194,,,small
2018,21,angrier,17,,,small
2018,22,angrier,231,,,small
2018,23,angrier,8,,,small
2018,24,angrier,157,,,small
2018,25,angrier,160,,,small
2018,26,angrier,238,,,small
2018,27,angrier,0,,,small
2018,28,angrier,0,,,small
2018,29,angrier,194,,,small
2018,3,angrier,150,,,small
2018,30,angrier,276,,,small
2018,31,angrier,199,,,small
2018,32,angrier,364,,,small
2018,33,angrier,38,,,small
2018,34,angrier,111,,,small
2018,35,angrier,98,,,small
2018,36,angrier,0,,,small
2018,37,angrier,85,,prestrike_1,small
2018,38,angrier,67,,prestrike_1,small
2018,39,angrier,51,,prestrike_2,small
2018,4,angrier,158,,,small
2018,40,angrier,83,,prestrike_2,small
2018,41,angrier,131,,prestrike_2,small
2018,42,angrier,92,,prestrike_2,small
2018,43,angrier,107,,strike,small
2018,44,angrier,263,,strike,small
2018,45,angrier,336,peak2018,strike,small
2018,46,angrier,275,peak2018,strike,small
2018,47,angrier,373,peak2018,strike,small
2018,48,angrier,300,peak2018,strike,small
2018,49,angrier,371,peak2018,,small
2018,5,angrier,104,,,small
2018,50,angrier,363,peak2018,,small
2018,51,angrier,268,peak2018,,small
2018,52,angrier,0,peak2018,,small
2018,6,angrier,166,,,small
2018,7,angrier,155,,,small
2018,8,angrier,150,,,small
2018,9,angrier,130,,,small
2019,1,angrier,44,peak2018,,small
2019,2,angrier,204,peak2018,,small
2019,3,angrier,307,,,small
2019,4,angrier,140,,,small
2019,5,angrier,36,,,small
2019,6,angrier,172,,,small
2019,7,angrier,204,,,small
2019,8,angrier,165,,,small
2019,9,angrier,168,,,small
2019,10,angrier,159,,,small
2019,11,angrier,195,,,small
2019,12,angrier,138,,,small
2019,13,angrier,111,,,small
2019,14,angrier,194,,,small
2019,15,angrier,153,,,small
2019,16,angrier,73,,,small
2019,17,angrier,206,,,small
2017,1,aplitic,38,,,small
2017,2,aplitic,126,,,small
2017,3,aplitic,149,,,small
2017,4,aplitic,76,,,small
2017,5,aplitic,132,,,small
2017,6,aplitic,92,,,small
2017,7,aplitic,47,,,small
2017,8,aplitic,34,,,small
2017,9,aplitic,174,,,small
2017,10,aplitic,144,,,small
2017,11,aplitic,118,,,small
2017,12,aplitic,135,,,small
2017,13,aplitic,123,,,small
2017,14,aplitic,136,,,small
2017,15,aplitic,134,,,small
2017,16,aplitic,105,,,small
2017,17,aplitic,102,,,small
2017,18,aplitic,151,,,small
2017,19,aplitic,152,,,small
2017,20,aplitic,135,,,small
2017,21,aplitic,122,,,small
2017,22,aplitic,55,,,small
2017,23,aplitic,181,,,small
2017,24,aplitic,195,,,small
2017,25,aplitic,196,,,small
2017,26,aplitic,120,,,small
2017,27,aplitic,99,,,small
2017,28,aplitic,114,,,small
2017,29,aplitic,90,,,small
2017,30,aplitic,104,,,small
2017,31,aplitic,63,,,small
2017,32,aplitic,59,,,small
2017,33,aplitic,147,,,small
2017,34,aplitic,95,,,small
2017,35,aplitic,101,,,small
2017,36,aplitic,91,,,small
2017,37,aplitic,102,,,small
2017,38,aplitic,143,,,small
2017,39,aplitic,210,,,small
2017,40,aplitic,131,,,small
2017,41,aplitic,60,,,small
2017,42,aplitic,153,,,small
2017,43,aplitic,122,,,small
2017,44,aplitic,90,,,small
2017,45,aplitic,94,,,small
2017,46,aplitic,121,,,small
2017,47,aplitic,174,peak2017,,small
2017,48,aplitic,98,peak2017,,small
2017,49,aplitic,110,,,small
2017,50,aplitic,154,,,small
2017,51,aplitic,11,,,small
2017,52,aplitic,0,,,small
2018,1,aplitic,140,,,small
2018,10,aplitic,88,,,small
2018,11,aplitic,35,,,small
2018,12,aplitic,105,,,small
2018,13,aplitic,72,,,small
2018,14,aplitic,60,,,small
2018,15,aplitic,105,,,small
2018,16,aplitic,81,,,small
2018,17,aplitic,101,,,small
2018,18,aplitic,159,,,small
2018,19,aplitic,125,,,small
2018,2,aplitic,101,,,small
2018,20,aplitic,127,,,small
2018,21,aplitic,189,,,small
2018,22,aplitic,142,,,small
